Time:,time(sec),Altitude:,Raw Altitude:,Groundspeed:,Raw Groundspeed:,Dist. to Waypoint,Latitude:,Longitude:,Notes
19-04-07 11:12:06,65,38,38.26771776,44,44.15102972,407,34.1757062,-118.480001,
19-04-07 11:12:06,65,38,38.26771776,45,45.53649515,407,34.1757062,-118.480001,
19-04-07 11:12:06,65,38,38.61220596,45,45.34216836,409,34.1757316,-118.4800067,
19-04-07 11:12:06,65,38,38.77624796,45,45.25129708,413,34.1757809,-118.4800198,
19-04-07 11:12:06,65,39,39.89829524,45,45.25129708,415,34.1758051,-118.4800273,
19-04-07 11:12:07,66,40,40.0754606,44,44.13655252,417,34.1758293,-118.4800345,
19-04-07 11:12:07,66,40,40.0754606,44,44.13655252,417,34.1758293,-118.4800345,
19-04-07 11:12:07,66,42,42.58858404,44,44.15175562,423,34.1759009,-118.4800583,
19-04-07 11:12:07,66,42,42.58858404,44,44.15175562,423,34.1759009,-118.4800583,
19-04-07 11:12:07,66,41,41.420605,43,43.98444334,426,34.1759245,-118.4800669,
19-04-07 11:12:08,67,41,41.73556564,44,44.11558921,431,34.1759712,-118.4800831,
19-04-07 11:12:08,67,41,41.73556564,44,44.11558921,431,34.1759712,-118.4800831,
19-04-07 11:12:08,67,41,41.73556564,44,44.11558921,431,34.1759712,-118.4800831,
19-04-07 11:12:08,67,41,41.73556564,44,44.11558921,431,34.1759712,-118.4800831,
19-04-07 11:12:09,68,41,41.73556564,44,44.11558921,431,34.1759712,-118.4800831,
19-04-07 11:12:09,68,43,43.92388592,44,44.28479757,449,34.1761096,-118.4801373,
19-04-07 11:12:09,68,43,43.92388592,44,44.28479757,449,34.1761096,-118.4801373,
19-04-07 11:12:09,68,43,43.92388592,44,44.28479757,449,34.1761096,-118.4801373,
19-04-07 11:12:09,68,42,42.79199612,44,44.84725267,455,34.1761549,-118.4801609,
19-04-07 11:12:10,69,42,42.15223232,45,45.63304216,461,34.1762008,-118.4801876,
19-04-07 11:12:10,69,41,41.43044752,47,47.09937279,464,34.1762238,-118.4802019,
19-04-07 11:12:10,69,41,41.31889896,47,47.08185747,467,34.1762468,-118.4802173,
19-04-07 11:12:10,69,41,41.75525068,46,46.93349353,469,34.1762695,-118.4802337,
19-04-07 11:12:11,70,41,41.61417456,46,46.54936113,475,34.1763134,-118.4802686,
19-04-07 11:12:11,70,41,41.61417456,46,46.54936113,475,34.1763134,-118.4802686,
19-04-07 11:12:11,70,42,42.7657494,47,47.17477501,478,34.1763347,-118.480287,
19-04-07 11:12:11,70,44,44.92454212,47,47.17477501,480,34.1763555,-118.4803058,
19-04-07 11:12:11,70,44,44.20275732,48,48.08949827,483,34.176376,-118.4803255,
19-04-07 11:12:12,71,44,44.32086756,48,48.24559048,488,34.1764173,-118.4803647,
19-04-07 11:12:12,71,43,43.77624812,48,48.32021675,491,34.176438,-118.4803845,
19-04-07 11:12:12,71,42,42.9133872,48,48.32021675,495,34.1764588,-118.4804046,
19-04-07 11:12:12,71,42,42.9133872,48,48.86765649,495,34.1764588,-118.4804046,
19-04-07 11:12:13,72,43,43.47769168,48,48.86765649,502,34.1765014,-118.480444,
19-04-07 11:12:13,72,43,43.47769168,48,48.86765649,502,34.1765014,-118.480444,
19-04-07 11:12:13,72,43,43.47769168,48,48.86765649,502,34.1765014,-118.480444,
19-04-07 11:12:13,72,48,48.6220488,48,48.86765649,514,34.1765644,-118.4805024,
19-04-07 11:12:13,72,48,48.6220488,48,48.86765649,514,34.1765644,-118.4805024,
19-04-07 11:12:14,73,48,48.6220488,48,48.86765649,514,34.1765644,-118.4805024,
19-04-07 11:12:14,73,52,52.08005416,45,45.2557338,526,34.1766253,-118.4805623,
19-04-07 11:12:14,73,52,52.12926676,47,47.18777227,531,34.1766451,-118.4805831,
19-04-07 11:12:14,73,51,51.63714076,48,48.87164265,539,34.1766842,-118.4806259,
19-04-07 11:12:14,73,50,50.04265252,49,49.37900178,544,34.1767042,-118.4806472,
19-04-07 11:12:15,74,50,50.04265252,49,49.37900178,544,34.1767042,-118.4806472,
19-04-07 11:12:15,74,48,48.94685196,48,48.26364083,548,34.1767239,-118.4806683,
19-04-07 11:12:15,74,51,51.13517224,46,46.86243102,553,34.1767437,-118.4806891,
19-04-07 11:12:15,74,51,51.55183892,46,46.5300874,563,34.1767835,-118.4807301,
19-04-07 11:12:16,75,51,51.55183892,46,46.97283259,563,34.1767835,-118.4807301,
19-04-07 11:12:16,75,51,51.55183892,46,46.97283259,563,34.1767835,-118.4807301,
19-04-07 11:12:16,75,51,51.55183892,46,46.83503479,563,34.1767835,-118.4807301,
19-04-07 11:12:16,75,53,53.57283636,46,46.83503479,579,34.1768424,-118.480791,
19-04-07 11:12:16,75,53,53.60236392,46,46.58117844,595,34.1768994,-118.4808527,
19-04-07 11:12:17,76,50,50.23622208,46,46.77705714,601,34.1769183,-118.4808739,
19-04-07 11:12:17,76,50,50.23622208,47,47.32973145,601,34.1769183,-118.4808739,
19-04-07 11:12:17,76,51,51.26640584,47,47.9989086,612,34.1769551,-118.4809176,
19-04-07 11:12:17,76,51,51.97834812,48,48.27463875,617,34.1769734,-118.48094,
19-04-07 11:12:18,77,53,53.9534138,48,48.27463875,623,34.1769921,-118.4809623,
19-04-07 11:12:18,77,54,54.43569728,47,47.73352555,629,34.1770111,-118.4809846,
19-04-07 11:12:18,77,52,52.99868936,48,48.7783121,641,34.1770486,-118.4810294,
19-04-07 11:12:18,77,52,52.99868936,48,48.7783121,641,34.1770486,-118.4810294,
19-04-07 11:12:18,77,52,52.25721952,49,49.11868435,647,34.1770674,-118.4810522,
19-04-07 11:12:19,78,53,53.7401592,48,48.62533309,653,34.177086,-118.481075,
19-04-07 11:12:19,78,53,53.97309884,48,48.06207701,665,34.1771223,-118.4811217,
19-04-07 11:12:19,78,53,53.97309884,48,48.06207701,665,34.1771223,-118.4811217,
19-04-07 11:12:19,78,55,55.84645848,48,48.06207701,677,34.1771568,-118.4811698,
19-04-07 11:12:19,78,55,55.84645848,47,47.7131004,677,34.1771568,-118.4811698,
19-04-07 11:12:20,79,55,55.84645848,47,47.7131004,677,34.1771568,-118.4811698,
19-04-07 11:12:20,79,59,59.34055308,45,45.98139925,694,34.177205,-118.4812431,
19-04-07 11:12:20,79,59,59.65551372,46,46.68232486,700,34.1772205,-118.481268,
19-04-07 11:12:20,79,59,59.05183916,46,46.64897129,705,34.1772358,-118.4812928,
19-04-07 11:12:21,80,59,59.05183916,46,46.64897129,705,34.1772358,-118.4812928,
19-04-07 11:12:21,80,59,59.05183916,46,46.64897129,705,34.1772358,-118.4812928,
19-04-07 11:12:21,80,59,59.05183916,45,45.7245173,705,34.1772358,-118.4812928,
19-04-07 11:12:21,80,64,64.10433276,44,44.90043691,726,34.1772902,-118.4813943,
19-04-07 11:12:21,80,64,64.94750864,44,44.90043691,731,34.1773019,-118.4814198,
19-04-07 11:12:22,81,66,66.48950344,43,43.85152028,740,34.1773246,-118.4814718,
19-04-07 11:12:22,81,66,66.48950344,42,42.16175828,740,34.1773246,-118.4814718,
19-04-07 11:12:22,81,66,66.0433092,44,44.66507209,745,34.1773354,-118.4814981,
19-04-07 11:12:22,81,64,64.65223304,45,45.55453611,750,34.1773459,-118.4815252,
19-04-07 11:12:23,82,62,62.65092064,47,47.00794145,755,34.1773571,-118.4815519,
19-04-07 11:12:23,82,62,62.65092064,45,45.49617988,755,34.1773571,-118.4815519,
19-04-07 11:12:23,82,62,62.7624692,44,44.65039777,770,34.1773918,-118.4816313,
19-04-07 11:12:23,82,62,62.7624692,44,44.65039777,770,34.1773918,-118.4816313,
19-04-07 11:12:23,82,62,62.7624692,44,44.65039777,770,34.1773918,-118.4816313,
19-04-07 11:12:24,83,62,62.7624692,44,44.65039777,770,34.1773918,-118.4816313,
19-04-07 11:12:24,83,62,62.7624692,44,44.65039777,770,34.1773918,-118.4816313,
19-04-07 11:12:24,83,66,66.71916224,44,44.35132011,801,34.1774592,-118.4817571,
19-04-07 11:12:24,83,69,69.10105208,44,44.35132011,807,34.1774721,-118.4817815,
19-04-07 11:12:25,84,70,70.72506788,44,44.13407447,819,34.1774961,-118.4818314,
19-04-07 11:12:25,84,69,69.95407048,42,42.77224753,824,34.1775076,-118.4818561,
19-04-07 11:12:25,84,71,71.61417552,42,42.77883689,830,34.1775184,-118.4818812,
19-04-07 11:12:25,84,73,73.49737768,42,42.51926413,840,34.1775363,-118.4819332,
19-04-07 11:12:25,84,74,74.20931996,42,42.32634845,845,34.177544,-118.4819598,
19-04-07 11:12:26,85,74,74.20931996,42,42.32634845,845,34.177544,-118.4819598,
19-04-07 11:12:26,85,75,75.09186592,42,42.01789988,853,34.1775556,-118.4820146,
19-04-07 11:12:26,85,75,75.09186592,42,42.01789988,853,34.1775556,-118.4820146,
19-04-07 11:12:26,85,75,75.46260084,41,41.78644299,860,34.1775636,-118.4820704,
19-04-07 11:12:27,86,74,74.49803388,42,42.52844106,864,34.1775658,-118.4820986,
19-04-07 11:12:27,86,76,76.0662754,42,42.6834851,866,34.1775658,-118.4821268,
19-04-07 11:12:27,86,76,76.96522556,42,42.9566934,868,34.1775644,-118.4821548,
19-04-07 11:12:27,86,77,77.47375576,43,43.15693373,872,34.1775589,-118.4822112,
19-04-07 11:12:27,86,77,77.47375576,43,43.15693373,872,34.1775589,-118.4822112,
19-04-07 11:12:28,87,80,80.18044876,43,43.59169722,873,34.177555,-118.4822385,
19-04-07 11:12:28,87,81,81.59777164,44,44.33629223,875,34.177551,-118.4822664,
19-04-07 11:12:28,87,84,84.38976648,42,42.59755429,876,34.1775455,-118.4822926,
19-04-07 11:12:28,87,84,84.38976648,41,41.67298766,876,34.1775455,-118.4822926,
19-04-07 11:12:28,87,87,87.07021276,40,40.41208812,879,34.1775282,-118.482371,
19-04-07 11:12:29,88,87,87.07021276,40,40.41208812,879,34.1775282,-118.482371,
19-04-07 11:12:29,88,89,89.27493724,39,39.40141233,880,34.1775219,-118.482396,
19-04-07 11:12:29,88,90,90.36089528,38,38.39313012,880,34.177506,-118.4824435,
19-04-07 11:12:29,88,91,91.74212892,37,37.82466449,880,34.1774976,-118.4824661,
19-04-07 11:12:30,89,93,93.42848068,37,37.1204129,880,34.1774885,-118.482488,
19-04-07 11:12:30,89,93,93.72703712,36,36.15131957,879,34.1774696,-118.4825303,
19-04-07 11:12:30,89,95,95.5052524,34,34.95256531,879,34.1774599,-118.4825501,
19-04-07 11:12:30,89,95,95.5052524,34,34.95256531,879,34.1774599,-118.4825501,
19-04-07 11:12:30,89,96,96.98819208,34,34.47080332,878,34.1774495,-118.482569,
19-04-07 11:12:31,90,98,98.89764096,34,34.41973731,877,34.1774384,-118.4825867,
19-04-07 11:12:31,90,100,100.1771686,34,34.41973731,873,34.1774145,-118.4826189,
19-04-07 11:12:31,90,101,101.3549901,32,32.99659111,871,34.1774018,-118.4826327,
19-04-07 11:12:31,90,101,101.3549901,31,31.85288276,871,34.1774018,-118.4826327,
19-04-07 11:12:32,91,101,101.2893733,31,31.84520768,867,34.1773752,-118.4826584,
19-04-07 11:12:32,91,101,101.4206069,30,30.98831501,861,34.1773466,-118.4826794,
19-04-07 11:12:32,91,101,101.4206069,32,32.17473221,861,34.1773466,-118.4826794,
19-04-07 11:12:32,91,103,103.1168012,30,30.78645081,854,34.1773159,-118.4826958,
19-04-07 11:12:32,91,104,104.0616831,31,31.12243642,850,34.1773004,-118.4827021,
19-04-07 11:12:33,92,104,104.0616831,31,31.00441609,850,34.1773004,-118.4827021,
19-04-07 11:12:33,92,102,102.4967224,31,31.00441609,841,34.1772676,-118.4827123,
19-04-07 11:12:33,92,102,102.2276936,31,31.51179712,836,34.1772501,-118.4827169,
19-04-07 11:12:33,92,101,101.604334,31,31.51179712,831,34.1772323,-118.48272,
19-04-07 11:12:34,93,101,101.2631266,32,32.97380993,826,34.177214,-118.4827231,
19-04-07 11:12:34,93,102,102.9035466,33,33.14765213,816,34.1771782,-118.4827286,
19-04-07 11:12:34,93,102,102.9035466,33,33.84026125,816,34.1771782,-118.4827286,
19-04-07 11:12:34,93,103,103.4120768,33,33.41224983,811,34.1771602,-118.4827297,
19-04-07 11:12:35,94,104,104.4980348,34,34.46488666,806,34.1771424,-118.4827296,
19-04-07 11:12:35,94,104,104.7375362,34,34.24715292,800,34.1771241,-118.4827276,
19-04-07 11:12:35,94,105,105.6003971,34,34.24715292,787,34.1770868,-118.4827219,
19-04-07 11:12:35,94,105,105.6003971,34,34.24715292,787,34.1770868,-118.4827219,
19-04-07 11:12:35,94,103,103.2939666,38,38.90876194,775,34.1770494,-118.4827121,
19-04-07 11:12:36,95,103,103.2939666,38,38.90876194,775,34.1770494,-118.4827121,
19-04-07 11:12:36,95,102,102.8838616,36,36.96361044,753,34.1769938,-118.4826862,
19-04-07 11:12:36,95,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:36,95,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:37,96,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:37,96,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:37,96,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:37,96,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:37,96,103,103.0971162,37,37.32266195,746,34.1769758,-118.4826748,
19-04-07 11:12:38,97,101,101.522313,39,39.04150352,684,34.1768323,-118.482564,
19-04-07 11:12:38,97,104,104.1076149,39,39.86519593,676,34.1768141,-118.4825504,
19-04-07 11:12:38,97,104,104.1076149,39,39.86519593,676,34.1768141,-118.4825504,
19-04-07 11:12:38,97,101,101.8733628,35,35.3527581,661,34.1767774,-118.4825228,
19-04-07 11:12:38,97,101,101.8733628,35,35.3527581,661,34.1767774,-118.4825228,
19-04-07 11:12:39,98,103,103.77625,32,32.47435428,645,34.1767391,-118.4824976,
19-04-07 11:12:39,98,103,103.0347802,32,32.04834532,637,34.1767205,-118.4824852,
19-04-07 11:12:39,98,103,103.0347802,32,32.04834532,637,34.1767205,-118.4824852,
19-04-07 11:12:39,98,106,106.3713945,38,38.2560582,630,34.1766672,-118.4824464,
19-04-07 11:12:40,99,106,106.3713945,38,38.2560582,615,34.1766672,-118.4824464,
19-04-07 11:12:40,99,106,106.3156202,38,38.79846675,607,34.1766497,-118.4824327,
19-04-07 11:12:40,99,106,106.3156202,38,38.79846675,607,34.1766497,-118.4824327,
19-04-07 11:12:40,99,106,106.3156202,38,38.79846675,607,34.1766497,-118.4824327,
19-04-07 11:12:40,99,106,106.3156202,38,38.79846675,607,34.1766497,-118.4824327,
19-04-07 11:12:41,100,106,106.3156202,38,38.79846675,607,34.1766497,-118.4824327,
19-04-07 11:12:41,100,102,102.09646,35,35.45808155,567,34.1765625,-118.4823543,
19-04-07 11:12:41,100,101,101.3549901,40,40.19891625,559,34.176544,-118.4823379,
19-04-07 11:12:41,100,103,103.5433104,43,43.48640819,542,34.1765057,-118.482307,
19-04-07 11:12:42,101,105,105.213258,38,38.37136582,534,34.1764863,-118.4822914,
19-04-07 11:12:42,101,105,105.213258,38,38.37136582,534,34.1764863,-118.4822914,
19-04-07 11:12:42,101,100,100.3084022,56,56.12294685,517,34.1764466,-118.4822602,
19-04-07 11:12:42,101,97,97.88714224,56,56.12294685,499,34.176406,-118.4822275,
19-04-07 11:12:42,101,96,96.96194536,66,66.80706568,490,34.1763856,-118.4822108,
19-04-07 11:12:43,102,96,96.96194536,66,66.80706568,490,34.1763856,-118.4822108,
19-04-07 11:12:43,102,97,97.48031808,52,52.13865938,481,34.1763654,-118.4821927,
19-04-07 11:12:43,102,97,97.19160416,48,48.4226773,472,34.1763458,-118.482174,
19-04-07 11:12:43,102,99,99.28806092,46,46.68645808,454,34.1763085,-118.482135,
19-04-07 11:12:43,102,103,103.0511844,45,45.36302216,445,34.1762907,-118.4821151,
19-04-07 11:12:44,103,102,102.8477723,44,44.89872543,436,34.1762729,-118.482095,
19-04-07 11:12:44,103,102,102.8477723,44,44.89872543,436,34.1762729,-118.482095,
19-04-07 11:12:44,103,102,102.608271,43,43.80765377,427,34.1762553,-118.4820749,
19-04-07 11:12:44,103,105,105.4265126,43,43.22853127,410,34.1762207,-118.4820348,
19-04-07 11:12:45,104,106,106.3057777,42,42.70752408,401,34.1762035,-118.4820152,
19-04-07 11:12:45,104,108,108.1791373,43,43.14957779,393,34.1761863,-118.4819955,
19-04-07 11:12:45,104,108,108.4580087,43,43.29532915,376,34.1761521,-118.4819557,
19-04-07 11:12:45,104,106,106.4927856,43,43.53051876,367,34.1761351,-118.4819353,
19-04-07 11:12:45,104,106,106.4927856,43,43.53051876,367,34.1761351,-118.4819353,
19-04-07 11:12:46,105,106,106.4927856,43,43.53051876,367,34.1761351,-118.4819353,
19-04-07 11:12:46,105,105,105.1837304,45,45.13874286,332,34.1760651,-118.4818502,
19-04-07 11:12:46,105,105,105.1837304,45,45.65291663,332,34.1760651,-118.4818502,
19-04-07 11:12:46,105,105,105.1837304,45,45.65291663,332,34.1760651,-118.4818502,
19-04-07 11:12:47,106,105,105.1837304,45,45.91330915,332,34.1760651,-118.4818502,
19-04-07 11:12:47,106,102,102.7001345,44,44.41686019,304,34.1760104,-118.4817847,
19-04-07 11:12:47,106,102,102.9855676,44,44.41686019,286,34.1759724,-118.4817433,
19-04-07 11:12:47,106,102,102.9855676,44,44.41686019,286,34.1759724,-118.4817433,
19-04-07 11:12:48,107,102,102.5524967,44,44.04673567,268,34.1759341,-118.4817031,
19-04-07 11:12:48,107,104,104.721132,44,44.47378341,259,34.1759147,-118.4816835,
19-04-07 11:12:48,107,104,104.721132,43,43.71767422,259,34.1759147,-118.4816835,
19-04-07 11:12:48,107,106,106.1581399,43,43.71767422,241,34.1758759,-118.4816446,
19-04-07 11:12:48,107,106,106.8700822,42,42.57534569,232,34.1758566,-118.4816254,
19-04-07 11:12:49,108,106,106.9652265,42,42.25861504,232,34.1758371,-118.4816064,Supplies and habitats were dropped!
19-04-07 11:12:49,108,106,106.9652265,42,42.25861504,223,34.1758371,-118.4816064,
19-04-07 11:12:49,108,106,106.279531,42,42.49710559,214,34.1758176,-118.4815872,
19-04-07 11:12:49,108,106,106.279531,43,43.34490269,214,34.1758176,-118.4815872,
19-04-07 11:12:49,108,106,106.279531,43,43.34490269,214,34.1758176,-118.4815872,
19-04-07 11:12:49,108,106,106.279531,43,43.57645032,214,34.1758176,-118.4815872,
19-04-07 11:12:50,109,106,106.279531,43,43.57645032,214,34.1758176,-118.4815872,
19-04-07 11:12:50,109,107,107.1686386,43,43.57645032,214,34.1757176,-118.4814914,Supplies and habitats were dropped!
19-04-07 11:12:50,109,107,107.1686386,43,43.57645032,168,34.1757176,-118.4814914,
19-04-07 11:12:50,109,111,111.9324183,44,44.81399922,150,34.175677,-118.481454,
19-04-07 11:12:50,109,112,112.3589275,44,44.39630988,141,34.1756571,-118.4814355,
19-04-07 11:12:51,110,112,112.3589275,43,43.72232995,141,34.1756571,-118.4814355,
19-04-07 11:12:51,110,119,119.5439671,43,43.255721,116,34.1755997,-118.4813819,
19-04-07 11:12:51,110,119,119.5439671,43,43.255721,116,34.1755997,-118.4813819,
19-04-07 11:12:51,110,123,123.2447546,43,43.255721,108,34.175581,-118.4813646,
19-04-07 11:12:51,110,128,128.999348,43,43.255721,100,34.1755625,-118.4813474,
19-04-07 11:12:52,111,128,128.34318,38,38.18308397,92,34.1755442,-118.4813299,
19-04-07 11:12:52,111,123,123.996067,39,39.60475022,77,34.1755072,-118.4812949,
19-04-07 11:12:52,111,123,123.996067,39,39.60475022,77,34.1755072,-118.4812949,
19-04-07 11:12:52,111,118,118.5695576,41,41.94089255,62,34.1754683,-118.4812598,
19-04-07 11:12:53,112,118,118.4317623,41,41.94089255,48,34.1754276,-118.4812255,
19-04-07 11:12:53,112,118,118.4317623,42,42.83396728,48,34.1754276,-118.4812255,
19-04-07 11:12:53,112,117,117.7723135,54,54.42026893,41,34.1754055,-118.4812089,
19-04-07 11:12:53,112,121,121.8143084,54,54.42026893,36,34.1753833,-118.4811928,Supplies and habitats were dropped!
19-04-07 11:12:53,112,121,121.8143084,54,54.42026893,36,34.1753833,-118.4811928,
19-04-07 11:12:53,112,120,120.8333372,53,53.17927829,32,34.1753387,-118.4811612,
19-04-07 11:12:54,113,121,121.965227,53,53.17927829,34,34.1753164,-118.4811454,
19-04-07 11:12:54,113,121,121.965227,50,50.34000077,34,34.1753164,-118.4811454,
19-04-07 11:12:54,113,121,121.965227,49,49.36873601,34,34.1753164,-118.4811454,
19-04-07 11:12:54,113,116,116.4402924,49,49.36873601,43,34.1752707,-118.4811151,
19-04-07 11:12:55,114,112,112.8707385,49,49.19004097,58,34.1752243,-118.4810847,
19-04-07 11:12:55,114,116,116.2893738,49,49.19004097,66,34.1752013,-118.4810695,
19-04-07 11:12:55,114,120,120.0360931,46,46.05955799,74,34.1751786,-118.4810542,
19-04-07 11:12:55,114,120,120.0360931,46,46.05955799,74,34.1751786,-118.4810542,
19-04-07 11:12:55,114,120,120.0360931,46,46.05955799,74,34.1751786,-118.4810542,
19-04-07 11:12:56,115,119,119.422576,46,46.1954034,110,34.1750888,-118.4809919,
19-04-07 11:12:56,115,119,119.422576,47,47.14450023,110,34.1750888,-118.4809919,
19-04-07 11:12:56,115,119,119.422576,47,47.14450023,110,34.1750888,-118.4809919,
19-04-07 11:12:56,115,116,116.2631271,47,47.40881321,128,34.175046,-118.4809575,
19-04-07 11:12:56,115,116,116.2631271,47,47.40881321,128,34.175046,-118.4809575,
19-04-07 11:12:57,116,110,110.8563028,47,47.71776552,147,34.174985,-118.4808988,
19-04-07 11:12:57,116,111,111.220476,47,47.51695262,166,34.1749657,-118.4808781,
19-04-07 11:12:57,116,111,111.220476,45,45.99198729,166,34.1749657,-118.4808781,
19-04-07 11:12:57,116,113,113.5105023,46,46.67318236,175,34.1749478,-118.4808567,
19-04-07 11:12:58,117,117,117.5885864,46,46.67318236,192,34.1749158,-118.4808132,
19-04-07 11:12:58,117,119,119.5177204,43,43.68704588,201,34.1749018,-118.480791,
19-04-07 11:12:58,117,119,119.5177204,43,43.68704588,201,34.1749018,-118.480791,
19-04-07 11:12:58,117,124,124.3668019,40,40.98408622,217,34.1748774,-118.4807461,
19-04-07 11:12:58,117,123,123.2053845,39,39.97729647,232,34.1748546,-118.4807004,
19-04-07 11:12:59,118,120,120.9153582,39,39.87735778,240,34.1748444,-118.480677,
19-04-07 11:12:59,118,119,119.6194264,40,40.14123897,247,34.1748355,-118.480653,
19-04-07 11:12:59,118,117,117.700135,40,40.10452501,262,34.1748222,-118.480603,
19-04-07 11:12:59,118,117,117.700135,40,40.10452501,262,34.1748222,-118.480603,
19-04-07 11:13:00,119,119,119.4521036,41,41.23955706,269,34.1748179,-118.4805777,
19-04-07 11:13:00,119,120,120.8694264,41,41.01325026,275,34.1748151,-118.4805521,
19-04-07 11:13:00,119,120,120.9153582,40,40.81131097,282,34.174814,-118.4805265,
19-04-07 11:13:00,119,120,120.6397676,40,40.58089286,294,34.1748133,-118.4804752,
19-04-07 11:13:00,119,120,120.6397676,40,40.58089286,294,34.1748133,-118.4804752,
19-04-07 11:13:01,120,120,120.6397676,40,40.58089286,294,34.1748133,-118.4804752,
19-04-07 11:13:01,120,120,120.6397676,40,40.58089286,294,34.1748133,-118.4804752,
19-04-07 11:13:01,120,116,116.5879302,41,41.49312242,312,34.1748204,-118.4803972,
19-04-07 11:13:01,120,116,116.5879302,41,41.49312242,312,34.1748204,-118.4803972,
19-04-07 11:13:02,121,116,116.5879302,41,41.49312242,312,34.1748204,-118.4803972,
19-04-07 11:13:02,121,114,114.1961979,41,41.49312242,341,34.1748455,-118.4802679,
19-04-07 11:13:02,121,114,114.1961979,41,41.08001372,341,34.1748455,-118.4802679,
19-04-07 11:13:02,121,115,115.5938357,41,41.1914353,346,34.1748521,-118.480243,
19-04-07 11:13:02,121,115,115.5938357,40,40.13274414,351,34.174859,-118.480219,
19-04-07 11:13:03,122,116,116.3648331,39,39.89557396,357,34.1748661,-118.4801948,
19-04-07 11:13:03,122,117,117.5524972,39,39.86293064,367,34.1748798,-118.4801479,
19-04-07 11:13:03,122,117,117.5524972,39,39.86293064,367,34.1748798,-118.4801479,
19-04-07 11:13:03,122,118,118.4317623,39,39.15589125,378,34.1748951,-118.4801021,
19-04-07 11:13:04,123,118,118.4317623,39,39.15589125,378,34.1748951,-118.4801021,
19-04-07 11:13:04,123,119,119.6916049,36,36.05418746,393,34.1749181,-118.4800365,
19-04-07 11:13:04,123,119,119.6916049,35,35.6320927,393,34.1749181,-118.4800365,
19-04-07 11:13:04,123,119,119.0354369,35,35.6320927,399,34.1749255,-118.4800148,
19-04-07 11:13:04,123,118,118.9796626,35,35.4734536,404,34.1749331,-118.4799924,
19-04-07 11:13:05,124,119,119.5636521,35,35.4734536,409,34.17494,-118.4799706,
19-04-07 11:13:05,124,119,119.4783503,35,35.59536622,420,34.1749528,-118.4799273,
19-04-07 11:13:05,124,119,119.5538096,35,35.48617552,426,34.1749586,-118.4799056,
19-04-07 11:13:05,124,119,119.5538096,34,34.95548453,426,34.1749586,-118.4799056,
19-04-07 11:13:06,125,121,121.4632585,33,33.56376765,438,34.1749672,-118.4798613,
19-04-07 11:13:06,125,121,121.4632585,32,32.92527517,438,34.1749672,-118.4798613,
19-04-07 11:13:06,125,121,121.4632585,33,33.4355191,438,34.1749672,-118.4798613,
19-04-07 11:13:06,125,123,123.7335998,33,33.4355191,457,34.1749774,-118.4797936,
19-04-07 11:13:06,125,123,123.1036785,33,33.4355191,464,34.1749789,-118.4797705,
19-04-07 11:13:07,126,123,123.1036785,33,33.4355191,464,34.1749789,-118.4797705,
19-04-07 11:13:07,126,121,121.0105026,33,33.4355191,484,34.1749772,-118.4797019,
19-04-07 11:13:07,126,121,121.0105026,33,33.4355191,484,34.1749772,-118.4797019,
19-04-07 11:13:07,126,120,120.9252007,33,33.90427445,491,34.1749736,-118.4796792,
19-04-07 11:13:07,126,121,121.4829435,33,33.23471559,498,34.1749682,-118.479657,
19-04-07 11:13:08,127,125,125.1148334,33,33.23471559,512,34.1749536,-118.4796141,
19-04-07 11:13:08,127,125,125.1148334,33,33.23471559,512,34.1749536,-118.4796141,
19-04-07 11:13:08,127,126,126.8307127,31,31.7518521,525,34.1749338,-118.4795751,
19-04-07 11:13:08,127,126,126.8307127,31,31.7518521,525,34.1749338,-118.4795751,
19-04-07 11:13:09,128,126,126.8307127,31,31.7518521,525,34.1749338,-118.4795751,
19-04-07 11:13:09,128,126,126.8307127,31,31.7518521,525,34.1749338,-118.4795751,
19-04-07 11:13:09,128,126,126.8307127,31,31.7518521,525,34.1749338,-118.4795751,
19-04-07 11:13:09,128,126,126.8307127,31,31.7518521,525,34.1749338,-118.4795751,
19-04-07 11:13:09,128,119,119.4881928,36,36.26420545,569,34.1748371,-118.4794552,
19-04-07 11:13:10,129,117,117.7657518,38,38.30251854,576,34.1748187,-118.4794405,
19-04-07 11:13:10,129,117,117.7657518,38,38.30251854,576,34.1748187,-118.4794405,
19-04-07 11:13:10,129,117,117.7657518,38,38.30251854,576,34.1748187,-118.4794405,
19-04-07 11:13:10,129,117,117.7657518,38,38.30251854,576,34.1748187,-118.4794405,
19-04-07 11:13:11,130,116,116.9291376,39,39.86157585,601,34.1747435,-118.4793832,
19-04-07 11:13:11,130,115,115.8005286,40,40.76247896,607,34.174724,-118.4793683,
19-04-07 11:13:11,130,115,115.8005286,40,40.76247896,607,34.174724,-118.4793683,
19-04-07 11:13:11,130,115,115.8005286,40,40.76247896,607,34.174724,-118.4793683,
